"","Index","STAT_422_ID_NUMBER","Full.Address","URL","Model","Street.Address","X","Style","Maintenance","Zip","City","GRAND.LARCENY.5.YR_AVG","listing_price_to_nearest_1000","Parking.Charges","Baths.Full","GRAND.LARCENY.1.YR_AVG","Total.Taxes","GRAND.LARCENY.3.YR_AVG","Fuel","high_schools","Kitchen.Type","walk_score","dogs_allowed","TOTAL.SEVEN.MAJOR.FELONY.OFFENSES.3.YR_AVG","TOTAL.SEVEN.MAJOR.FELONY.OFFENSES.1.YR_AVG","RAPE.5.YR_AVG","Common.Charges","GRAND.LARCENY.OF.MOTOR.VEHICLE.3.YR_AVG","MURDER...NON.NEGL..MANSLAUGHTER.3.YR_AVG","Bedrooms","ROBBERY.1.YR_AVG","FELONY.ASSAULT.5.YR_AVG","MURDER...NON.NEGL..MANSLAUGHTER.1.YR_AVG","Approx.Year.Built","GRAND.LARCENY.OF.MOTOR.VEHICLE.5.YR_AVG","YTD.Enrollment.2011","School","Approx..Interior.Sqft","FELONY.ASSAULT.3.YR_AVG","FELONY.ASSAULT.1.YR_AVG","Deductible..","NOV.Count","BURGLARY.5.YR_AVG","middle_schools1","GRAND.LARCENY.OF.MOTOR.VEHICLE.1.YR_AVG","Total.Rooms","Construction","Beds","BURGLARY.1.YR_AVG","YTD.Attendance.2011","MURDER...NON.NEGL..MANSLAUGHTER.5.YR_AVG","RAPE.3.YR_AVG","Baths.Half","Garage","ROBBERY.5.YR_AVG","ROBBERY.3.YR_AVG","X..Floors.In.Building","RAPE.1.YR_AVG","elem_schools","BURGLARY.3.YR_AVG","cats_allowed","TOTAL.SEVEN.MAJOR.FELONY.OFFENSES.5.YR_AVG","Sold.Price"
"1152",2357,NA,"32-45 88th St, E Elmhurst NY, 11369","","Northridge Iii","32-45 88th St",NA,"Co-op",685,"11369","E. Elmhurst",610,NA,45,"1",679,2429,644,"OTHER","Newtown High School (Q455)","efficiency",93,"N",1814,1795,36,126,141,3,"2",339,349,1,1958,157,39742,"30",489,353,368,38,0,307,"Q145",140,4,"Brick",2,235,"92.79%",3,33,"0","NO",344,345,"6",33,"P.S. 148 Queens (Q148)",293,"N",1810,255000
"1153",2358,NA,"32-43 91st St, E Elmhurst NY, 11369","","Northridge 1","32-43 91 St",NA,"Co-op",837,"11369","E. Elmhurst",610,NA,48,"1",679,2429,644,"OIL","Newtown High School (Q455)","efficiency",94,"Y",1814,1795,36,0,141,3,"2",339,349,1,1951,157,39742,"30",4,353,368,32,0,307,"Q145",140,4,"Brick",2,235,"92.79%",3,33,"0","NO",344,345,"6",33,"P.S. 228 Early Childhood Magnet School of the Arts (Q228), P.S. 149 Christa Mcauliffe (Q149)",293,"Y",1810,277500
"1154",2361,NA,"32-25 91st St E, Elmhurst, NY 11369","http://www.mlsli.com/homes-for-sale/32-25-91-St-E-Elmhurst-NY-11369-176631384","195000","32-25 91",NA,"Co-op",714,"11369","Elmhurst",610,NA,48,"1",679,2429,644,"OIL","Newtown High School (Q455)","efficiency",94,"Y",1814,1795,36,0,141,3,"1",339,349,1,1951,157,39742,"30",356,353,368,32,1,307,"Q145",140,3,"Brick",1,235,"92.79%",3,33,"0","NO",344,345,"6",33,"P.S. 228 Early Childhood Magnet School of the Arts (Q228), P.S. 149 Christa Mcauliffe (Q149)",293,"Y",1810,170000
"1155",2363,NA,"32-45 88th St, E Elmhurst NY, 11369","http://www.mlsli.com/homes-for-sale/32-45-88th-St-E-Elmhurst-NY-11369-194165437","Northridge Iii","32-45 88th",NA,"Co-op",685,"11369","Elmhurst",610,NA,45,"1",679,2429,644,"OTHER","Newtown High School (Q455)","efficiency",93,"N",1814,1795,36,126,141,3,"2",339,349,1,1958,157,39742,"30",489,353,368,38,0,307,"Q145",140,4,"Brick",2,235,"92.79%",3,33,"0","YES",344,345,"6",33,"P.S. 148 Queens (Q148)",293,"N",1810,255000
"1156",2371,NA,"22-30 79th St, E Elmhurst NY, 11370","","Condominium","22-30 79th St",NA,"Condo",621,"11370","E. Elmhurst",610,NA,86,"1",679,2000,644,"OTHER","William Cullen Bryant High School (Q445)","efficiency",77,"Y",1814,1795,36,330,141,3,"1",339,349,1,1947,157,39742,"30",421,353,368,43.5329434271659,0,307,"Q141",140,3,"Brick",1,235,"92.79%",3,33,"0","NO",344,345,"3",33,"P.S. 002 Alfred Zimberg (Q002)",293,"Y",1810,340000
"1157",2372,NA,"22-20 77th St, E Elmhurst NY, 11370","","Junior 4","22-20 77th St",NA,"Condo",621,"11370","E. Elmhurst",610,NA,86,"1",679,1590,644,"OTHER","William Cullen Bryant High School (Q445)","efficiency",77,"Y",1814,1795,36,485,141,3,"1",339,349,1,1955,157,39742,"30",361,353,368,43.5329434271659,0,307,"Q141",140,5,"Brick",1,235,"92.79%",3,33,"0","NO",344,345,"2",33,"P.S. 002 Alfred Zimberg (Q002)",293,"Y",1810,367500
"1158",2374,NA,"22-20 76th St, E Elmhurst NY, 11370","","Cooperative","22-20 76th St",NA,"Condo",519,"11370","E. Elmhurst",610,NA,86,"1",679,1650,644,"OTHER","William Cullen Bryant High School (Q445)","efficiency",77,"Y",1814,1795,36,483,141,3,"1",339,349,1,1935,157,39742,"30",348,353,368,43.5329434271659,0,307,"Q141",140,4,"Brick",1,235,"92.79%",3,33,"0","NO",344,345,"3",33,"P.S. 002 Alfred Zimberg (Q002)",293,"Y",1810,375000
"1159",2376,NA,"22-10 80th St, E Elmhurst NY, 11370","","2 Br","22-10 80th St",NA,"Condo",621,"11370","E. Elmhurst",610,NA,86,"1",679,2475,644,"OIL","William Cullen Bryant High School (Q445)","efficiency",81,"Y",1814,1795,36,496,141,3,"2",339,349,1,1949,157,38230,"11",397,353,368,43.5329434271659,0,307,"Q141",140,4,"Brick",2,235,"89.84%",3,33,"0","NO",344,345,"3",33,"P.S. 002 Alfred Zimberg (Q002)",293,"Y",1810,445000
"1160",2379,NA,"32-23 88th St, Jackson Heights NY, 11369","http://www.mlsli.com/homes-for-sale/32-23-88th-St-Jackson-Heights-NY-11370-166720604","Northridge 3","32-23 88th",NA,"Co-op",706,"11369","Heights",610,NA,45,"1",679,2429,644,"OIL","Newtown High School (Q455)","efficiency",93,"N",1814,1795,36,126,141,3,"2",339,349,1,1950,157,39742,"30",514,353,368,38,0,307,"Q145",140,5,"Brick",1,235,"92.79%",3,33,"0","YES",344,345,"6",33,"P.S. 148 Queens (Q148)",293,"N",1810,263000
"1161",2383,NA,"22-10 80th St, E Elmhurst NY, 11370","http://www.mlsli.com/homes-for-sale/22-10-80th-St-E-Elmhurst-NY-11370-185002683","2 Br","22-10 80th",NA,"Condo",621,"11370","Elmhurst",610,NA,86,"1",679,2475,644,"OIL","William Cullen Bryant High School (Q445)","efficiency",81,"Y",1814,1795,36,496,141,3,"2",339,349,1,1949,157,38230,"11",397,353,368,43.5329434271659,0,307,"Q141",140,4,"Brick",2,235,"89.84%",3,33,"0","NO",344,345,"1",33,"P.S. 002 Alfred Zimberg (Q002)",293,"Y",1810,445000
"1162",2386,NA,"Jackson Heights NY, 11372","","Co-Op","Address Not available",NA,"Co-op",507,"11372","Jackson Heights",610,NA,86,"1",679,2426,644,"OIL","Newtown High School (Q455)","efficiency",97,"Y",1814,1795,36,488,141,3,"1",339,349,1,1957,157,39742,"30",316,353,368,41,0,307,"Q230",140,3,"Brick",1,235,"92.79%",3,33,"0","NO",344,345,"6",33,"P.S. Q222 - Fire Fighter Christopher A. Santora School (Q222), P.S. 069 Jackson Heights (Q069)",293,"Y",1810,160000
"1163",2387,NA,"33-04 93rd St, Jackson Heights NY, 11372","","Cooperative","33-04 93 St",NA,"Co-op",659,"11372","Jackson Heights",610,NA,90,"1",679,2426,644,"OTHER","Newtown High School (Q455)","efficiency",96,"N",1814,1795,36,100,141,3,"1",339,349,1,1958,157,38230,"11",414,353,368,41,2,307,"Q145",140,3,"Brick",1,235,"89.84%",3,33,"0","NO",344,345,"6",33,"P.S. 228 Early Childhood Magnet School of the Arts (Q228), P.S. 149 Christa Mcauliffe (Q149)",293,"N",1810,180000
"1164",2388,NA,"Jackson Heights NY, 11372","","Southridge","Address Not available",NA,"Co-op",553,"11372","Jackson Heights",610,NA,86,"1",679,2426,644,"OTHER","Newtown High School (Q455)","efficiency",97,"Y",1814,1795,36,488,141,3,"1",339,349,1,1958,157,39742,"30",421,353,368,41,0,307,"Q230",140,3,"Brick",1,235,"92.79%",3,33,"0","NO",344,345,"6",33,"P.S. Q222 - Fire Fighter Christopher A. Santora School (Q222), P.S. 069 Jackson Heights (Q069)",293,"Y",1810,182000
"1165",2389,NA,"Jackson Heights NY, 11372","","Coop","Address Not available",NA,"Co-op",606,"11372","Jackson Heights",610,NA,86,"1",679,2426,644,"OTHER","Newtown High School (Q455)","efficiency",97,"Y",1814,1795,36,488,141,3,"2",339,349,1,1958,157,39742,"30",421,353,368,41,0,307,"Q230",140,4,"Brick",2,235,"92.79%",3,33,"1","NO",344,345,"6",33,"P.S. Q222 - Fire Fighter Christopher A. Santora School (Q222), P.S. 069 Jackson Heights (Q069)",293,"Y",1810,262000
"1166",2391,NA,"33-25 92nd St, Jackson Heights NY, 11372","","Cooperative","33-25 92 St",NA,"Co-op",658,"11372","Jackson Heights",610,NA,86,"1",679,2426,644,"OTHER","Newtown High School (Q455)","efficiency",98,"N",1814,1795,36,541,141,3,"2",339,349,1,1958,157,39742,"30",463,353,368,41,3,307,"Q145",140,4,"Brick",2,235,"92.79%",3,33,"1","NO",344,345,"7",33,"P.S. 228 Early Childhood Magnet School of the Arts (Q228), P.S. 149 Christa Mcauliffe (Q149)",293,"N",1810,275000
"1167",2394,NA,"34-50 80th St, Jackson Heights, NY 11372","","Estate Of Walters","34-50 80 St",NA,"Co-op",885,"11372","Jackson Heights",610,NA,86,"2",679,2426,644,"GAS","Newtown High School (Q455)","efficiency",97,"Y",1814,1795,36,2200,141,3,"3",339,349,1,1922,157,39742,"30",50,353,368,25,3,307,"Q230",140,6,"Brick",3,235,"92.79%",3,33,"0","NO",344,345,"4",33,"P.S. 212 (Q212)",293,"Y",1810,692000
"1168",2396,NA,"90-09 Northern Blvd, Jackson Heights NY, 11372","http://www.mlsli.com/homes-for-sale/90-09-Northern-Blvd-Jackson-Heights-NY-11372-166377219","2 Bedrooms","90-09 Northern",NA,"Co-op",680,"11372","Heights",610,NA,45,"1",679,2426,644,"GAS","Newtown High School (Q455)","efficiency",94,"N",1814,1795,36,488,141,3,"1",339,349,1,1952,157,38230,"11",304,353,368,41,0,307,"Q145",140,4,"Brick",1,235,"89.84%",3,33,"0","YES",344,345,"6",33,"P.S. 148 Queens (Q148)",293,"Y",1810,127000
"1169",2397,NA,"34-15 74th St, Jackson Heights NY, 11372","http://www.mlsli.com/homes-for-sale/34-15-74th-St-Jackson-Heights-NY-11372-169613558","Wilshire","34-15 74th",NA,"Co-op",439,"11372","Heights",610,NA,100,"1",679,2426,644,"OIL","William Cullen Bryant High School (Q445)","efficiency",96,"Y",1814,1795,36,488,141,3,"0",339,349,1,1950,157,39742,"30",225,353,368,41,0,307,"Q230",140,1,"Brick",1,235,"92.79%",3,33,"0","YES",344,345,"6",33,"P.S. Q222 - Fire Fighter Christopher A. Santora School (Q222), P.S. 069 Jackson Heights (Q069)",293,"Y",1810,150000
"1170",2398,NA,"33-04 93rd St, Jackson Heights NY, 11372","http://www.mlsli.com/homes-for-sale/33-04-93-St-Jackson-Heights-NY-11372-195207115","Cooperative","33-04 93",NA,"Co-op",659,"11372","Heights",610,NA,90,"1",679,2426,644,"OTHER","Newtown High School (Q455)","efficiency",96,"N",1814,1795,36,100,141,3,"1",339,349,1,1958,157,38230,"11",414,353,368,41,2,307,"Q145",140,3,"Brick",1,235,"89.84%",3,33,"0","NO",344,345,"6",33,"P.S. 228 Early Childhood Magnet School of the Arts (Q228), P.S. 149 Christa Mcauliffe (Q149)",293,"N",1810,180000
"1171",2399,NA,"72-15 37th Ave, Jackson Heights NY, 11372","http://www.mlsli.com/homes-for-sale/72-15-37th-Ave-Jackson-Heights-NY-11372-160878246","Studio","72-15 37th",NA,"Co-op",397,"11372","Heights",610,NA,86,"1",679,2426,644,"OIL","William Cullen Bryant High School (Q445)","efficiency",98,"N",1814,1795,36,488,141,3,"0",339,349,1,1937,157,39742,"30",463,353,368,41,0,307,"Q230",140,2,"Brick",1,235,"92.79%",3,33,"0","NO",344,345,"6",33,"P.S. Q222 - Fire Fighter Christopher A. Santora School (Q222), P.S. 069 Jackson Heights (Q069)",293,"Y",1810,182000
"1172",2400,NA,"35-11 85th St, Jackson Heights NY, 11372","http://www.mlsli.com/homes-for-sale/35-11-85th-St-Jackson-Heights-NY-11372-166776036","Building One, One B>","35-11 85th",NA,"Co-op",559,"11372","Heights",610,NA,80,"1",679,2426,644,"GAS","Newtown High School (Q455)","efficiency",98,"Y",1814,1795,36,263,141,3,"1",339,349,1,1952,157,39742,"30",291,353,368,45,0,307,"Q230",140,3,"Brick",1,235,"92.79%",3,33,"0","NO",344,345,"9",33,"P.S. Q222 - Fire Fighter Christopher A. Santora School (Q222), P.S. 089 Elmhurst (Q089)",293,"Y",1810,210000
"1173",2402,NA,"35-31 85th St, Jackson Heights NY, 11372","http://www.mlsli.com/homes-for-sale/35-31-85th-St-Jackson-Heights-NY-11372-157592269","One Bedroom","35-31 85th",NA,"Co-op",543,"11372","Heights",610,NA,95,"1",679,2426,644,"GAS","Newtown High School (Q455)","efficiency",98,"Y",1814,1795,36,263,141,3,"1",339,349,1,1952,157,39742,"30",267,353,368,50,0,307,"Q230",140,3,"Brick",1,235,"92.79%",3,33,"0","NO",344,345,"9",33,"P.S. Q222 - Fire Fighter Christopher A. Santora School (Q222), P.S. 089 Elmhurst (Q089)",293,"Y",1810,220000
"1174",2405,NA,"33-25 92nd St, Jackson Heights NY, 11372","http://www.mlsli.com/homes-for-sale/33-25-92-St-Jackson-Heights-NY-11372-178249832","Southridge","33-25 92",NA,"Co-op",650,"11372","Heights",610,NA,86,"1",679,2426,644,"GAS","Newtown High School (Q455)","efficiency",98,"N",1814,1795,36,541,141,3,"2",339,349,1,1958,157,39742,"30",463,353,368,41,3,307,"Q145",140,4,"Brick",2,235,"92.79%",3,33,"1","NO",344,345,"7",33,"P.S. 228 Early Childhood Magnet School of the Arts (Q228), P.S. 149 Christa Mcauliffe (Q149)",293,"N",1810,280000
"1175",2406,NA,"Jackson Heights NY, 11372","http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Jackson-Heights-NY-11372-181851913","Southridge"," ",NA,"Co-op",606,"11372","Heights",610,NA,86,"1",679,2426,644,"OIL","Newtown High School (Q455)","efficiency",98,"N",1814,1795,36,488,141,3,"2",339,349,1,1958,157,39742,"30",77,353,368,41,0,307,"Q230",140,4,"Brick",1,235,"92.79%",3,33,"1","NO",344,345,"6",33,"P.S. Q222 - Fire Fighter Christopher A. Santora School (Q222), P.S. 069 Jackson Heights (Q069)",293,"N",1810,285000
"1176",2413,NA,"34-41 85th St, Jackson Heights NY, 11372","http://www.mlsli.com/homes-for-sale/34-41-85-St-Jackson-Heights-NY-11372-168456894","2 Br","34-41 85",NA,"Co-op",1098,"11372","Heights",610,NA,80,"1",679,2426,644,"OIL","Newtown High School (Q455)","efficiency",96,"N",1814,1795,36,263,141,3,"2",339,349,1,1947,157,39742,"30",77,353,368,40,0,307,"Q145",140,4,"Brick",1,235,"92.79%",3,33,"0","NO",344,345,"6",33,"P.S. 228 Early Childhood Magnet School of the Arts (Q228), P.S. 149 Christa Mcauliffe (Q149)",293,"N",1810,335000
"1177",2415,NA,"34-21 78th St, Jackson Heights NY, 11372","http://www.mlsli.com/homes-for-sale/34-21-78th-Street-Jackson-Heights-NY-11372-164036553","2 Bedroom 1 Bath","21 78th",NA,"Co-op",951,"11372","Heights",610,NA,133,"1",679,2426,644,"GAS","William Cullen Bryant High School (Q445)","efficiency",83,"N",1814,1795,36,779,141,3,"2",339,349,1,1939,157,39742,"30",489,353,368,45,0,307,"Q230",140,5,"Red Brick",1,235,"92.79%",3,33,"0","NO",344,345,"6",33,"P.S. Q222 - Fire Fighter Christopher A. Santora School (Q222), P.S. 069 Jackson Heights (Q069)",293,"N",1810,399000
"1178",2419,NA,"34-35 82th St, Jackson Heights, NY 11372","http://www.mlsli.com/homes-for-sale/34-35-82-St-Jackson-Heights-NY-11372-171250464","2 Bedroom","34-35 82",NA,"Co-op",549,"11372","Heights",610,NA,86,"1",679,3673,644,"OIL","Newtown High School (Q455)","efficiency",99,"Y",1814,1795,36,724,141,3,"2",339,349,1,1915,157,39742,"30",77,353,368,41,1,307,"Q145",140,5,"Brick",1,235,"92.79%",3,33,"0","NO",344,345,"5",33,"P.S. 212 (Q212)",293,"Y",1810,498000
"1179",2421,NA,"35-55 78th St, Jackson Heights NY, 11372","http://www.mlsli.com/homes-for-sale/35-55-78th-St-Jackson-Heights-NY-11372-182201356","Hampton Court","35-55 78th",NA,"Co-op",689,"11372","Heights",610,NA,133,"1",679,2426,644,"OIL","Newtown High School (Q455)","efficiency",99,"N",1814,1795,36,779,141,3,"2",339,349,1,1921,157,39742,"30",482,353,368,41,0,307,"Q230",140,5,"Red Brick",1,235,"92.79%",3,33,"0","NO",344,345,"5",33,"P.S. Q222 - Fire Fighter Christopher A. Santora School (Q222), P.S. 069 Jackson Heights (Q069)",293,"Y",1810,575000
"1180",2422,NA,"34-50 80th St, Jackson Heights, NY 11372","http://www.mlsli.com/homes-for-sale/34-50-80-St-Jackson-Heights-NY-11372-188078004","Estate of Walters","34-50 80",NA,"Co-op",885,"11372","Heights",610,NA,86,"2",679,2426,644,"GAS","Newtown High School (Q455)","efficiency",97,"Y",1814,1795,36,2200,141,3,"3",339,349,1,1922,157,39742,"30",167,353,368,25,3,307,"Q230",140,6,"Brick",3,235,"92.79%",3,33,"0","NO",344,345,"1",33,"P.S. 212 (Q212)",293,"Y",1810,692000
"1181",2423,NA,"34-50 80th St, Jackson Heights, NY 11372","http://www.mlsli.com/homes-for-sale/34-50-80-St-Jackson-Heights-NY-11372-188078004","Estate Of Walters","34-50 80",NA,"Co-op",885,"11372","Heights",610,NA,86,"2",679,2426,644,"GAS","Newtown High School (Q455)","efficiency",97,"Y",1814,1795,36,2200,141,3,"3",339,349,1,1922,157,39742,"30",167,353,368,25,3,307,"Q230",140,6,"Brick",3,235,"92.79%",3,33,"0","NO",344,345,"4",33,"P.S. 212 (Q212)",293,"Y",1810,692000
"1182",2440,506,"35-64 89th St, Jackson Heights NY, 11372","http://www.mlsli.com/homes-for-sale/99-45-60th-Ave-Corona-NY-11368-194826977","Center Court","35-64 89",NA,"Co-op",718,"11372","Heights",610,349,86,"1",679,2595,644,"OIL","Newtown High School (Q455)","efficiency",96,"N",1814,1795,36,488,141,3,"1",339,349,1,1959,157,52936,"24",253,353,368,41,0,307,"Q230",140,5,"Brick",1,235,"92.21%",3,33,"0","NO",344,345,"5",33,"P.S. 228 Early Childhood Magnet School of the Arts (Q228), P.S. 149 Christa Mcauliffe (Q149)",293,"N",1810,NA
"1183",2441,505,"35-63 88th St, Jackson Heights NY, 11372","http://www.mlsli.com/homes-for-sale/68-10-140th-St-Kew-Garden-Hills-NY-11367-195331902","2 Bedroom","35-63 88",NA,"Co-op",718,"11372","Heights",610,460,86,"1",679,3284,644,"OIL","Newtown High School (Q455)","efficiency",98,"N",1814,1795,36,488,141,3,"2",339,349,1,1950,157,34371,"25",341,353,368,41,0,307,"Q230",140,4,"Brick",1,235,"91.90%",3,33,"0","NO",344,345,"6",33,"P.S. 228 Early Childhood Magnet School of the Arts (Q228), P.S. 149 Christa Mcauliffe (Q149)",293,"N",1810,NA
"1184",2449,492,"35-20 Leverich St, Jackson Heights NY, 11372","http://www.mlsli.com/homes-for-sale/26910-Grand-Central-Pky-Floral-Park-NY-11005-190830074","Alcove Studio","35-20 Leverich",NA,"Co-op",718,"11372","Heights",610,375,86,"1",679,2424,644,"GAS","William Cullen Bryant High School (Q445)","efficiency",95,"N",1814,1795,36,488,141,3,"1",339,349,1,1975,157,31988,"26",248,353,368,41,1,307,"Q230",140,3,"Brick",1,235,"93.34%",3,33,"0","NO",344,345,"6",33,"P.S. Q222 - Fire Fighter Christopher A. Santora School (Q222), P.S. 069 Jackson Heights (Q069)",293,"N",1810,NA
"1185",2458,471,"34-15 74th St, Jackson Heights NY, 11372","http://www.mlsli.com/homes-for-sale/65-15-38th-Ave-Woodside-NY-11377-194718439","1 Br Co-Op","34-15 74",NA,"Co-op",565,"11372","Heights",610,199,100,"1",679,2426,644,"OTHER","William Cullen Bryant High School (Q445)","efficiency",96,"N",1814,1795,36,488,141,3,"1",339,349,1,1952,157,39742,"30",225,353,368,41,0,307,"Q230",140,3,"Brick",1,235,"92.79%",3,33,"1","YES",344,345,"6",33,"P.S. Q222 - Fire Fighter Christopher A. Santora School (Q222), P.S. 069 Jackson Heights (Q069)",293,"N",1810,NA
"1186",2464,NA,"34-20 83th St, Jackson Heights NY, 11372","http://www.mlsli.com/homes-for-sale/34-20-83th-St-Jackson-Heights-NY-11372-183589907","Mid-rise","34-20 83th",NA,"Condo",718,"11372","Heights",610,NA,86,"1",679,2726,644,"OIL","Newtown High School (Q455)","efficiency",99,"N",1814,1795,36,395,141,3,"1",339,349,1,1929,157,39742,"30",429,353,368,41,0,307,"Q145",140,3,"Brick",1,235,"92.79%",3,33,"0","NO",344,345,"6",33,"P.S. 212 (Q212)",293,"N",1810,410000
"1187",2466,NA,"80-09 35th Ave, Jackson Heights NY, 11372","http://www.mlsli.com/homes-for-sale/80-09-35th-Ave-Jackson-Heights-NY-11372-186913338","2 Bedroom Jr 4","80-09 35th",NA,"Condo",939,"11372","Heights",610,NA,86,"1",679,3866,644,"GAS","Newtown High School (Q455)","efficiency",98,"Y",1814,1795,36,345,141,3,"2",339,349,1,1942,157,39742,"30",472,353,368,48,0,307,"Q230",140,4,"Brick",1,235,"92.79%",3,33,"0","NO",344,345,"6",33,"P.S. 212 (Q212)",293,"Y",1810,530000
"1188",2482,497,"35-31 85th St, Jackson Heights NY, 11372","http://www.mlsli.com/homes-for-sale/35-06-Leavitt-St-Flushing-NY-11354-194756923","Lobby Pivate 1Br","35-27 81st",NA,"Condo",783,"11372","Heights",610,450,80,"1",679,2426,644,"OIL","Newtown High School (Q455)","efficiency",99,"N",1814,1795,36,277,141,3,"1",339,349,1,2008,157,34371,"25",267,353,368,50,0,307,"Q230",140,3,"Brick",1,235,"91.90%",3,33,"0","NO",344,345,"6",33,"P.S. Q222 - Fire Fighter Christopher A. Santora School (Q222), P.S. 069 Jackson Heights (Q069)",293,"N",1810,NA
"1189",2488,NA,"Elmhurst NY, 11373","","Apt In Bldg","Address Not available",NA,"Co-op",606,"11373","Elmhurst",613,NA,130,"1",585,558,616,"OIL","Newtown High School (Q455)","efficiency",92,"N",1620,1502,26,528,106,5,"2",276,286,1,1950,110,52936,"24",228,290,296,46,0,290,"Q005",105,3,"Brick",1,213,"92.21%",5,28,"0","NO",316,299,"10",26,"P.S. 007 Louis F. Simeone (Q007), The 51 Avenue Academy (The Path To Academic Excellence) (Q877), ,",274,"N",1649,145000
"1190",2489,NA,"88-12 Elmhurst Ave, Elmhurst NY, 11373","","Studio","88-12 Elmhurst Ave",NA,"Co-op",460,"11373","Elmhurst",613,NA,130,"1",585,1676,616,"GAS","Newtown High School (Q455)","efficiency",95,"N",1620,1502,26,540,106,5,"2",276,286,1,1941,110,52936,"24",136,290,296,46,2,290,"Q073",105,2,"Brick",1,213,"92.21%",5,28,"0","NO",316,299,"6",26,"P.S. 019 Marino Jeantet (Q019)",274,"N",1649,153000
"1191",2493,NA,"44-11 MacNish St, Elmhurst NY, 11373","","Elmhurst Garden","44-11 MacNish Street",NA,"Co-op",735,"11373","Elmhurst",613,NA,130,"1",585,2104,616,"GAS","Newtown High School (Q455)","efficiency",93,"N",1620,1502,26,371,106,5,"2",276,286,1,1955,110,52936,"24",423,290,296,46,0,290,"Q005",105,6,"Brick",2,213,"92.21%",5,28,"0","NO",316,299,"5",26,"P.S. 007 Louis F. Simeone (Q007), The 51 Avenue Academy (The Path To Academic Excellence) (Q877), , ",274,"N",1649,329000
"1192",2495,NA,"58-09 Seabury St, Elmhurst NY, 11373","","1B","58-09 Seabury Street",NA,"Condo",606,"11373","Elmhurst",613,NA,130,"1",585,419,616,"GAS","Newtown High School (Q455)","efficiency",93,"N",1620,1502,26,270,106,5,"1",276,286,1,2016,110,52936,"24",210,290,296,46,0,290,"Q073",105,4,"Brick",1,213,"92.21%",5,28,"1","NO",316,299,"4",26,"P.S. 102 Bayview (Q102)",274,"N",1649,570000
"1193",2496,NA,"87-01 57 Rd, Elmhurst NY, 11373","","Duplex","87-01 57 Rd",NA,"Condo",606,"11373","Elmhurst",613,NA,130,"2",585,3449,616,"GAS","Newtown High School (Q455)","efficiency",93,"Y",1620,1502,26,325,106,5,"3",276,286,1,1984,110,52936,"24",423,290,296,46,3,290,"Q073",105,5,"Brick",3,213,"92.21%",5,28,"0","NO",316,299,"3",26,"P.S. 102 Bayview (Q102)",274,"Y",1649,573000
"1194",2498,NA,"83-37 St James Ave, Elmhurst NY, 11373","http://www.mlsli.com/homes-for-sale/83-37-St-James-Ave-Elmhurst-NY-11373-177374907","Studio","83-37 James",NA,"Co-op",382,"11373","Elmhurst",613,NA,130,"1",585,2104,616,"OIL","Newtown High School (Q455)","efficiency",97,"N",1620,1502,26,371,106,5,"0",276,286,1,1950,110,52936,"24",250,290,296,46,0,290,"Q005",105,2,"Brick",1,213,"92.21%",5,28,"0","NO",316,299,"6",26,"P.S. 007 Louis F. Simeone (Q007), The 51 Avenue Academy (The Path To Academic Excellence) (Q877), , ",274,"N",1649,185000
"1195",2505,867,"92-30 56th Ave, Elmhurst NY, 11373","http://www.mlsli.com/homes-for-sale/35-48-75-St-Jackson-Heights-NY-11372-195932033","Co-op","92-30 56",NA,"Co-op",636,"11373","Elmhurst",613,298,130,"1",585,2104,616,"OIL","Newtown High School (Q455)","efficiency",95,"N",1620,1502,26,371,106,5,"1",276,286,1,1950,110,39742,"30",443,290,296,46,1,290,"Q077",105,4,"Brick",1,213,"92.79%",5,28,"0","NO",316,299,"7",26,"P.S. 013 Clement C. Moore (Q013)",274,"Y",1649,NA
"1196",2538,NA,"Elmhurst NY, 11373","http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Elmhurst-NY-11373-164368535","3 Bedroom"," ",NA,"Condo",606,"11373","Elmhurst",613,NA,130,"2",585,373,616,"GAS","Newtown High School (Q455)","efficiency",87,"N",1620,1502,26,510,106,5,"3",276,286,1,2008,110,52936,"24",513,290,296,46,0,290,"Q005",105,7,"Brick",1,213,"92.21%",5,28,"0","NO",316,299,"9",26,"P.S. 007 Louis F. Simeone (Q007), The 51 Avenue Academy (The Path To Academic Excellence) (Q877), ,",274,"N",1649,500000
"1197",2544,NA,"98-50 67th Ave, Rego Park NY, 11374","","Forhills Owners Corp","98-50 67th Avenue",NA,"Co-op",739,"11374","Rego Park",443,NA,150,"1",349,2397,410,"GAS","Forest Hills High School (Q440)","efficiency",93,"Y",752,661,7,303,83,0,"2",44,64,1,1955,86,37009,"28",507,59,58,49,0,138,"Q190",89,5,"Stone",2,114,"91.70%",0,6,"0","NO",76,59,"6",6,"P.S. 174 William Sidney Mount (Q174)",133,"Y",818,327000
